"Cell","Background","Timepoint","X3_prime_bias","aligned_to_genes","intergenic","exonic","X5_prime_bias","secondaryalignments","readsaligned","totalalignments","non_uniquealignments","intronic","percent_genes","is.sc","is.neg.ctrl","is.pos.ctrl","Platform","total_counts","log10_total_counts","filter_on_total_counts","total_features","log10_total_features","filter_on_total_features","pct_dropout","exprs_feature_controls_mito","pct_exprs_feature_controls_mito","filter_on_pct_exprs_feature_controls_mito","counts_feature_controls_mito","pct_counts_feature_controls_mito","filter_on_pct_counts_feature_controls_mito","tpm_feature_controls_mito","pct_tpm_feature_controls_mito","filter_on_pct_tpm_feature_controls_mito","n_detected_feature_controls_mito","exprs_feature_controls_housekeeping","pct_exprs_feature_controls_housekeeping","filter_on_pct_exprs_feature_controls_housekeeping","counts_feature_controls_housekeeping","pct_counts_feature_controls_housekeeping","filter_on_pct_counts_feature_controls_housekeeping","tpm_feature_controls_housekeeping","pct_tpm_feature_controls_housekeeping","filter_on_pct_tpm_feature_controls_housekeeping","n_detected_feature_controls_housekeeping","log10_counts_feature_controls_mito","log10_tpm_feature_controls_mito","log10_counts_feature_controls_housekeeping","log10_tpm_feature_controls_housekeeping","qc.exclude","n_detected_feature_controls","counts_feature_controls","pct_counts_feature_controls","filter_on_pct_counts_feature_controls","pct_counts_top_50_features","pct_counts_top_100_features","pct_counts_top_200_features","pct_counts_top_500_features","pct_counts_top_50_endogenous_features","pct_counts_top_100_endogenous_features","pct_counts_top_200_endogenous_features","pct_counts_top_500_endogenous_features","tpm_feature_controls","pct_tpm_feature_controls","filter_on_pct_tpm_feature_controls","pct_tpm_top_50_features","pct_tpm_top_100_features","pct_tpm_top_200_features","pct_tpm_top_500_features","pct_tpm_top_50_endogenous_features","pct_tpm_top_100_endogenous_features","pct_tpm_top_200_endogenous_features","pct_tpm_top_500_endogenous_features","counts_endogenous_features","tpm_endogenous_features","log10_counts_feature_controls","log10_tpm_feature_controls","log10_counts_endogenous_features","log10_tpm_endogenous_features","is_cell_control","cellcycle","cluster","tsne1","tsne2","dpt","dm1","dm2","dm3"
"c1run2_93_X_isl1.e8.5","c1run2_93_X_isl1-e8.5","isl1","e8.5",0.5,1601587,1394455,1601587,0.66,1695743,7041916,8737659,2539648,3185947,22.7436254564809,TRUE,FALSE,FALSE,"C1",3751028.55,6.57415036968532,FALSE,179,2.25285303097989,FALSE,98.5148925578694,175.113110107451,0.479674786310398,FALSE,215812.93,5.69545550096603,FALSE,181.243403853743,0.597115897664376,FALSE,14,11.9225256553517,0.0326585196419723,FALSE,9792.12,0.258420956149937,FALSE,11.3868755973468,0.0375146587369828,FALSE,1,5.33407947337231,2.26065181835208,3.9909210761663,1.09296177595255,FALSE,0,0,0,FALSE,20.2713575720451,28.2989437657039,38.4872018636061,56.0025918757668,20.2713575720451,28.2989437657039,38.4872018636061,56.0025918757668,0,0,FALSE,2.17396551001228,4.12888157196353,7.77602635231936,17.4501432411249,2.17396551001228,4.12888157196353,7.77602635231936,17.4501432411249,3751028.55,28088.9022048524,0,0,6.57415048546541,4.44855022720561,FALSE,"G2M",NA,-24.3761258041929,-21.5167460036504,0.0970546027367653,0.0106502776726329,0.0201267218491135,0.0223336952975001
"c1run3_01_X_isl1.e9.5","c1run3_01_X_isl1-e9.5","isl1","e9.5",0.53,2089021,1629475,2089021,0.67,1857138,6618544,8475682,2811682,1932674,31.5631504451734,TRUE,FALSE,FALSE,"C1",4760338.46,6.67763783215005,FALSE,166,2.22010808804005,FALSE,98.6227495229403,162.269074071005,0.428317086941426,FALSE,136014.96,2.82735909157066,FALSE,173.802929471167,0.534444169514478,FALSE,11,11.8762296461532,0.0313478838466896,FALSE,12039.08,0.250257782615578,FALSE,11.5536004973208,0.0355273322577511,FALSE,1,5.13358987111475,2.24254870657357,4.08062937258984,1.09876830365436,FALSE,0,0,0,FALSE,19.4065885810985,26.8527410548871,36.4144714617624,53.2517437846215,19.4065885810985,26.8527410548871,36.4144714617624,53.2517437846215,0,0,FALSE,2.03096969288879,3.87577429511949,7.29415943252227,16.4764340849795,2.03096969288879,3.87577429511949,7.29415943252227,16.4764340849795,4760338.46,29687.162841786,0,0,6.67763792338189,4.47258332348486,FALSE,"G1",3,9.21580529051693,-19.6175014131853,0.0981812101467436,0.0169931699435511,0.00602817803483903,0.0473379683873012
"c1run3_02_X_isl1.e9.5","c1run3_02_X_isl1-e9.5","isl1","e9.5",0.37,1216897,811080,1216897,0.69,1093442,3416274,4509716,1601500,869929,35.620591322593,TRUE,FALSE,FALSE,"C1",2698307.32,6.43109141152541,FALSE,188,2.27415784926368,FALSE,98.4402223512818,123.408602839662,0.385381167784585,FALSE,16460.43,0.603844329154033,FALSE,132.410160363902,0.496210620433104,FALSE,3,12.2421420417312,0.0382298388253924,FALSE,8791.85,0.322525521221067,FALSE,11.6516661412217,0.0436649307660775,FALSE,1,4.21646755955994,2.1251889062068,3.94412966445482,1.10214772300513,FALSE,0,0,0,FALSE,23.0365116453822,31.9979489956689,43.110802516001,62.5232888594765,23.0365116453822,31.9979489956689,43.110802516001,62.5232888594765,0,0,FALSE,2.56491439375736,4.91063342512075,9.20840281340121,20.6832434426555,2.56491439375736,4.91063342512075,9.20840281340121,20.6832434426555,2698307.32,24034.938175202,0,0,6.4310915724761,4.38086107825836,FALSE,"G1",2,39.0426802768504,-16.7306941241762,0.287035769570841,-0.106695788219765,-0.000329591801888588,0.0162972533186452
"c1run3_03_X_isl1.e9.5","c1run3_03_X_isl1-e9.5","isl1","e9.5",0.54,2275685,1759386,2275685,0.63,2107846,7074891,9182737,3158129,1973936,32.1656545662682,TRUE,FALSE,FALSE,"C1",5186815.09,6.71490076566776,FALSE,174,2.2405492482826,FALSE,98.5563760059736,167.104661952702,0.415444558656284,FALSE,157977.77,3.02458638422306,FALSE,178.583723679245,0.51291706531905,FALSE,13,11.3792474766358,0.0282903324810272,FALSE,9261.12,0.177310120624287,FALSE,11.1134361468316,0.0319193201743389,FALSE,1,5.19859872814845,2.25426697243924,3.96671040341238,1.08326735436783,FALSE,0,0,0,FALSE,19.2230511922876,26.9312706499433,36.5895897013749,52.7922261057508,19.2230511922876,26.9312706499433,36.5895897013749,52.7922261057508,0,0,FALSE,1.88820940754977,3.6001347683052,6.80008084161051,15.3184620197564,1.88820940754977,3.6001347683052,6.80008084161051,15.3184620197564,5186815.09,31858.6263874176,0,0,6.71490084939822,4.50324067859524,FALSE,"G2M",3,6.9367488032991,-19.8090809900026,0.0861182848220102,0.0191508953477115,0.00606028891255981,0.0142463642622445
"c1run3_04_X_isl1.e9.5","c1run3_04_X_isl1-e9.5","isl1","e9.5",0.5,2300546,1773888,2300546,0.66,2181753,7038552,9220305,3281005,1849575,32.6849329237036,TRUE,FALSE,FALSE,"C1",5242287.73,6.71952085410046,FALSE,167,2.22271647114758,FALSE,98.6144528333195,169.289037746201,0.429045841257684,FALSE,183678.39,3.41962075768059,FALSE,181.500987814405,0.531797442262139,FALSE,13,11.3564246914519,0.0287817028810116,FALSE,9374.34,0.174526179446343,FALSE,11.0351633723995,0.0323330011977002,FALSE,1,5.26406042842654,2.26126521948391,3.97198702652737,1.08045199002028,FALSE,0,0,0,FALSE,19.3738190711634,27.3990407237719,37.4349450292382,53.8975333961686,19.3738190711634,27.3990407237719,37.4349450292382,53.8975333961686,0,0,FALSE,1.94353316760525,3.71465878184892,7.0169745044047,15.8521147360734,1.94353316760525,3.71465878184892,7.0169745044047,15.8521147360734,5242287.73,30816.5728350557,0,0,6.71952093694491,4.48879843107769,FALSE,"S",3,5.19363122189795,-28.228625414296,0.0913533415296813,0.0202268462477385,-0.00472752625461433,0.0318698159406964
"c1run3_05_X_isl1.e9.5","c1run3_05_X_isl1-e9.5","isl1","e9.5",0.56,2363090,1668177,2363090,0.7,2114818,6501316,8616134,3214269,1352976,36.3478717232019,TRUE,FALSE,FALSE,"C1",5405429.75,6.73283022754635,FALSE,193,2.28555730900777,FALSE,98.3987389031776,177.606918107373,0.520198123273564,FALSE,255382.02,4.67615128078977,FALSE,184.784602178885,0.646187051145008,FALSE,13,11.0589947804113,0.0323910148960762,FALSE,7755.13,0.141999664197938,FALSE,10.4944756147664,0.0366989141457478,FALSE,1,5.40719201835633,2.26900971683818,3.88964507964977,1.0604891632688,FALSE,0,0,0,FALSE,22.1193210401078,30.5416280731425,41.1526733836472,58.8972538214931,22.1193210401078,30.5416280731425,41.1526733836472,58.8972538214931,0,0,FALSE,2.32744049362329,4.42910024841966,8.37118617309144,18.9513902775498,2.32744049362329,4.42910024841966,8.37118617309144,18.9513902775498,5405429.75,26112.1565820062,0,0,6.73283030789046,4.41685937290631,FALSE,"G1",2,38.9642013348589,-14.0103307649354,0.437276488794155,-0.189022680311038,-0.00513728589746637,-0.00441486738641039
"c1run3_06_X_isl1.e9.5","c1run3_06_X_isl1-e9.5","isl1","e9.5",0.48,1700376,1241994,1700376,0.7,1544771,5195099,6739870,2298857,1483729,32.7303868511457,TRUE,FALSE,FALSE,"C1",3839666.16,6.58429346624969,FALSE,171,2.23299611039215,FALSE,98.5812660748361,138.694552457441,0.370777898588116,FALSE,42863.72,1.10608900426368,FALSE,152.776114313927,0.477284015266272,FALSE,8,12.2325476029351,0.0327017767766124,FALSE,12415.81,0.320387286031801,FALSE,11.8483999470107,0.0370152881985847,FALSE,1,4.63209999118297,2.18688888275243,4.09401003566799,1.10884904693183,FALSE,0,0,0,FALSE,17.0530736974279,24.3155266915184,34.2005475288508,52.4230598735177,17.0530736974279,24.3155266915184,34.2005475288508,52.4230598735177,0,0,FALSE,2.06253201823622,3.9605930663337,7.48715247656488,16.9795437346311,2.06253201823622,3.9605930663337,7.48715247656488,16.9795437346311,3839666.16,29016.3782278653,0,0,6.58429357935703,4.4626581705894,FALSE,"G1",3,5.60075213190963,-31.1936045346363,0.0926131758489971,0.0223168266077646,-0.00237797248141694,0.040922862870873
"c1run3_07_X_isl1.e9.5","c1run3_07_X_isl1-e9.5","isl1","e9.5",0.53,1713683,1414876,1713683,0.64,1613885,5900882,7514767,2400568,1972413,29.0411331729731,TRUE,FALSE,FALSE,"C1",3866419.73,6.58730899830304,FALSE,157,2.19589965240923,FALSE,98.6974197295279,162.626694141632,0.430182809545089,FALSE,143893.21,3.69014413724074,FALSE,173.987320147665,0.529141431319114,FALSE,10,12.0693957060541,0.031926164285305,FALSE,11157.01,0.286121735977926,FALSE,11.8177991072266,0.0359410509302195,FALSE,1,5.15804331919276,2.24300658017537,4.04758674629669,1.10781346062403,FALSE,0,0,0,FALSE,20.6049170972961,27.8919433302188,37.2656648945871,54.167494639802,20.6049170972961,27.8919433302188,37.2656648945871,54.167494639802,0,0,FALSE,2.0158414600013,3.81952166669628,7.16571973215872,16.1878345777358,2.0158414600013,3.81952166669628,7.16571973215872,16.1878345777358,3866419.73,30100.1570322248,0,0,6.58730911062774,4.47858318938298,FALSE,"S",3,-11.1412853834191,-22.2355682985867,0.0965510501361222,0.022939401124861,0.00183946934506237,0.0549280266172348
"c1run3_08_X_isl1.e9.5","c1run3_08_X_isl1-e9.5","isl1","e9.5",0.54,81350,60461,81350,0.66,74159,237989,312148,109308,60420,34.1822521208963,TRUE,FALSE,FALSE,"C1",174575.1,5.24198229948542,FALSE,166,2.22010808804005,FALSE,98.6227495229403,145.930616026545,0.446423714877028,FALSE,2358.28,1.33764823982876,FALSE,145.949647196386,0.526535379298301,FALSE,9,11.149003224609,0.034106478628176,FALSE,266.47,0.151145379881595,FALSE,10.7415512535102,0.0387517672852533,FALSE,1,3.37277948613305,2.1671685477353,2.42727507770267,1.0697254782007,FALSE,0,0,0,FALSE,19.2282347253417,26.8596666993174,36.822072563613,55.3629469494791,19.2282347253417,26.8596666993174,36.822072563613,55.3629469494791,0,0,FALSE,2.30263409040579,4.37071612799091,8.2316990031482,18.7533287103562,2.30263409040579,4.37071612799091,8.2316990031482,18.7533287103562,174575.1,26251.3002941909,0,0,5.24198478720124,4.41916736341073,FALSE,"G1",NA,14.0188188799438,-27.8550071951731,0.0995674275330688,0.0173146157517824,0.000543003641197761,0.0506542410308796
"c1run3_09_X_isl1.e9.5","c1run3_09_X_isl1-e9.5","isl1","e9.5",0.56,1831984,1372075,1831984,0.65,2292865,5772226,8065091,3413139,1432295,31.7379118558421,TRUE,FALSE,FALSE,"C1",4307801.61,6.63425569423917,FALSE,192,2.28330122870355,FALSE,98.4070355927985,164.829896686214,0.460263943612063,FALSE,159890.48,3.69243227503956,FALSE,173.064386454175,0.583355436099539,FALSE,11,12.057494011599,0.0336688298386925,FALSE,12287.89,0.283770501083841,FALSE,11.4564006216828,0.0386165733905192,FALSE,1,5.20382532248564,2.24070992362409,4.08951265679648,1.09539256752637,FALSE,0,0,0,FALSE,22.8840336498226,31.4038554342803,41.701385593753,59.2107766541274,22.8840336498226,31.4038554342803,41.701385593753,59.2107766541274,0,0,FALSE,2.252999188026,4.31960647035817,8.16005726549421,18.2565961344148,2.252999188026,4.31960647035817,8.16005726549421,18.2565961344148,4307801.61,27071.8498163705,0,0,6.63425579505496,4.4325339740705,FALSE,"S",4,-25.9906300900406,-13.0844759764987,0.0991651839451039,0.0290536731886295,0.000983798933202398,0.0700289271445909
"c1run3_10_X_isl1.e9.5","c1run3_10_X_isl1-e9.5","isl1","e9.5",0.46,2224485,1923011,2224485,0.56,1838015,8415926,10253941,2754930,3337618,26.4318507553417,TRUE,FALSE,FALSE,"C1",4998353.04,6.69882692764258,FALSE,189,2.27646180417324,FALSE,98.431925661661,132.06373907047,0.435439705271888,FALSE,52959.35,1.05158124724154,FALSE,147.841839161805,0.548358921928029,FALSE,9,11.3167882340196,0.0373136408822742,FALSE,8551.14,0.169794728721878,FALSE,11.1776811429037,0.0414590430958428,FALSE,1,4.72395084657074,2.17272502773547,3.93207480173414,1.08556459841859,FALSE,0,0,0,FALSE,21.8099042079668,30.2275705199086,41.5153148125767,61.6663620063139,21.8099042079668,30.2275705199086,41.5153148125767,61.6663620063139,0,0,FALSE,2.43491914330903,4.64623975240485,8.80918588789277,20.1099588200228,2.43491914330903,4.64623975240485,8.80918588789277,20.1099588200228,4998353.04,24612.3641035106,0,0,6.69882701453009,4.3911709762279,FALSE,"G1",NA,-10.7390557280413,-26.5876880515344,0.0913392524753466,0.0270068532691053,0.00477220730105752,0.0463401575134533
"c1run3_11_X_isl1.e9.5","c1run3_11_X_isl1-e9.5","isl1","e9.5",0.55,1525764,1239675,1525764,0.58,1486208,5484720,6970928,2219670,1975625,27.8184483437623,TRUE,FALSE,FALSE,"C1",3514480.16,6.54586109597336,FALSE,162,2.20951501454263,FALSE,98.6559362814237,166.962416944667,0.397037632339554,FALSE,109398.9,3.08938126791707,FALSE,181.288527417346,0.498883245734303,FALSE,13,11.4885090204878,0.0273197435930613,FALSE,6772.95,0.191265404483399,FALSE,11.2519971443322,0.0309640821530577,FALSE,1,5.03901692501873,2.26075933658626,3.8308419866983,1.08820688691017,FALSE,0,0,0,FALSE,20.6773962838362,28.2081319246941,37.69977463751,53.4889100071061,20.6773962838362,28.2081319246941,37.69977463751,53.4889100071061,0,0,FALSE,1.81714524070033,3.45211469583657,6.49676809316892,14.6683734480651,1.81714524070033,3.45211469583657,6.49676809316892,14.6683734480651,3514480.16,33285.1908362089,0,0,6.54586121954624,4.5222640987473,FALSE,"S",3,-0.650121526461404,-16.0590919644396,0.0912315068897067,0.0295953702759947,0.00539808634291123,0.0489854941043945
"c1run3_13_X_isl1.e9.5","c1run3_13_X_isl1-e9.5","isl1","e9.5",0.44,695842,600335,695842,0.53,698948,2880776,3579724,1028521,1250436,24.1546722133203,TRUE,FALSE,FALSE,"C1",1546072.34,6.18922981049293,FALSE,153,2.1846914308176,FALSE,98.7306064880113,149.817409096807,0.383266700801802,FALSE,19111.83,1.22475072252893,FALSE,150.357538527411,0.444560663840188,FALSE,8,11.8678919614885,0.0303607426197899,FALSE,3882.68,0.248815269670598,FALSE,11.6086244594488,0.0343231064202555,FALSE,1,4.2813249969654,2.18000405634197,3.58924343854814,1.100667709709,FALSE,0,0,0,FALSE,17.2370013423822,24.6922935054902,34.5656361719788,52.6838052092698,17.2370013423822,24.6922935054902,34.5656361719788,52.6838052092698,0,0,FALSE,1.93205515823396,3.71166388718288,6.98320863409605,15.8521653626119,1.93205515823396,3.71166388718288,6.98320863409605,15.8521653626119,1546072.34,30856.5292731376,0,0,6.18923009139462,4.48936114965975,FALSE,"G2M",3,-2.63969117875202,-27.6455205937467,0.0966728136668037,0.0258830491054489,0.000592201423286406,0.0595552429029971
"c1run3_14_X_isl1.e9.5","c1run3_14_X_isl1-e9.5","isl1","e9.5",0.5,1962850,1515005,1962850,0.62,1715009,6117819,7832828,2553778,1786376,32.0841463273104,TRUE,FALSE,FALSE,"C1",4451302.21,6.64848708061815,FALSE,169,2.22788670461367,FALSE,98.5978594540778,139.179130876359,0.387784177811659,FALSE,55198.34,1.23205818232258,FALSE,153.175374023955,0.484744513550347,FALSE,7,11.5321576872088,0.0321311698023276,FALSE,8832.33,0.197142603300628,FALSE,11.3406457147005,0.0358890312842299,FALSE,1,4.74193388504674,2.18801501068253,3.9461244553324,1.09133788441315,FALSE,0,0,0,FALSE,20.6930771388806,28.5816091556722,38.6294800684854,56.292035044729,20.6930771388806,28.5816091556722,38.6294800684854,56.292035044729,0,0,FALSE,2.07871366101588,3.96262010943653,7.47753460470863,17.000280672779,2.07871366101588,3.96262010943653,7.47753460470863,17.000280672779,4451302.21,28899.3350946614,0,0,6.64848717818386,4.46090287835927,FALSE,"G2M",3,-4.61333684265771,-21.4977201433896,0.0968000811370514,0.0278213977149368,0.00302222729512958,0.0626377957029848
"c1run3_15_X_isl1.e9.5","c1run3_15_X_isl1-e9.5","isl1","e9.5",0.52,2025096,1645868,2025096,0.63,1475599,7178993,8654592,2248375,2722946,28.2086359465736,TRUE,FALSE,FALSE,"C1",4474965.81,6.65078972153236,FALSE,154,2.18752072083646,FALSE,98.7223097983904,169.068493158995,0.450979194148759,FALSE,166622.13,3.68917956431962,FALSE,181.282073347974,0.56666229806131,FALSE,11,9.93862590247566,0.0265106372967398,FALSE,2948.4,0.0652805064215657,FALSE,9.61017590346651,0.0300400600106696,FALSE,0,5.22173528839198,2.2607439597747,3.46973367591306,1.02572258402119,FALSE,0,0,0,FALSE,21.2735024225805,29.7635098579669,39.6473429145596,56.5316636463866,21.2735024225805,29.7635098579669,39.6473429145596,56.5316636463866,0,0,FALSE,2.08496792601975,3.93135426191526,7.37389175860952,16.6816266705158,2.08496792601975,3.93135426191526,7.37389175860952,16.6816266705158,4474965.81,29220.5731957263,0,0,6.65078981858214,4.4657035932489,FALSE,"G1",2,34.3404727093282,-14.3880971822413,0.468497420465116,-0.205702728785934,-0.0024365121715264,-0.00417388898055172
"c1run3_17_X_isl1.e9.5","c1run3_17_X_isl1-e9.5","isl1","e9.5",0.51,1575160,1241459,1575160,0.6,1553137,4965659,6518796,2301937,1387669,31.721066629827,TRUE,FALSE,FALSE,"C1",3605750.9,6.55699572058599,FALSE,164,2.2148438480477,FALSE,98.639342902182,159.372693119566,0.36821702254708,FALSE,112390.71,3.09979825843849,FALSE,169.512602538695,0.457548059074778,FALSE,10,11.8240199673689,0.0273183902568268,FALSE,8751.12,0.241360754241932,FALSE,11.5724254914908,0.0312362664670339,FALSE,1,5.05073427890181,2.23175648309829,3.94211326362607,1.09941907052241,FALSE,0,0,0,FALSE,19.4783167079013,26.9044739058375,36.4068291572776,52.2285252705615,19.4783167079013,26.9044739058375,36.4068291572776,52.2285252705615,0,0,FALSE,1.77239730817479,3.36609109546761,6.32006778952902,14.2269110204432,1.77239730817479,3.36609109546761,6.32006778952902,14.2269110204432,3605750.9,34168.6640043773,0,0,6.55699584103092,4.53364070833454,FALSE,"G2M",4,-1.02400470035136,2.85847498441549,0.0929939422608682,0.0268149184167185,0.00605136008178556,0.05117922266527
"c1run3_20_X_isl1.e9.5","c1run3_20_X_isl1-e9.5","isl1","e9.5",0.51,1755339,1351127,1755339,0.63,1624729,5556589,7181318,2431843,1630114,31.5902255862364,TRUE,FALSE,FALSE,"C1",4012151.76,6.60337735188678,FALSE,174,2.2405492482826,FALSE,98.5563760059736,160.762631956145,0.403417004592293,FALSE,100570.49,2.49265445055645,FALSE,174.432711848089,0.511949667685141,FALSE,12,11.3762657054494,0.028547548509845,FALSE,7139.11,0.176943895913325,FALSE,11.0705369174907,0.0324913695141154,FALSE,1,5.00247488439287,2.24411057677534,3.85370490253598,1.08172658866547,FALSE,0,0,0,FALSE,19.7173650779351,27.3814797075373,37.2550082701757,54.142021038606,19.7173650779351,27.3814797075373,37.2550082701757,54.142021038606,0,0,FALSE,1.92347162589871,3.68023045725335,6.95057249604941,15.6129040861511,1.92347162589871,3.68023045725335,6.95057249604941,15.6129040861511,4012151.76,31340.3964992151,0,0,6.60337746013155,4.49611834370854,FALSE,"S",NA,4.69935476497699,-8.59056151434627,0.0926427758512539,0.0195675801989539,0.0120986235533248,0.0363021559481962
"c1run3_22_X_isl1.e9.5","c1run3_22_X_isl1-e9.5","isl1","e9.5",0.52,1556871,1350709,1556871,0.59,1369304,5986030,7355334,2054496,2382410,26.0084062391936,TRUE,FALSE,FALSE,"C1",3521640.73,6.54674504812839,FALSE,164,2.2148438480477,FALSE,98.639342902182,160.46542987337,0.42577729498897,FALSE,101374.96,2.84655374923315,FALSE,167.185533291509,0.508630369085977,FALSE,10,11.4796256345775,0.0304599187129189,FALSE,6769.75,0.190090898619059,FALSE,11.2796221875628,0.0343161174502283,FALSE,1,5.00593497987745,2.22578863663506,3.83063677840754,1.08918500488489,FALSE,0,0,0,FALSE,19.6199167653311,27.6189740683741,38.2281238552122,55.8152057719981,19.6199167653311,27.6189740683741,38.2281238552122,55.8152057719981,0,0,FALSE,2.01564995877421,3.8303481991982,7.20531123069164,16.3308180469112,2.01564995877421,3.8303481991982,7.20531123069164,16.3308180469112,3521640.73,29976.6687754919,0,0,6.54674517145,4.47679785675425,FALSE,"G1",3,10.3604874335614,-26.0548814381109,0.105063593068287,0.0060869908695033,0.0054360045932101,0.0322692461565974
"c1run3_23_X_isl1.e9.5","c1run3_23_X_isl1-e9.5","isl1","e9.5",0.48,2080720,1616193,2080720,0.62,2012523,6692956,8705479,2989495,2000320,31.0882067654412,TRUE,FALSE,FALSE,"C1",4795293.99,6.68081523805951,FALSE,185,2.26717172840301,FALSE,98.4651124201444,149.274522874531,0.422641588742962,FALSE,93534.03,1.93332420970949,FALSE,161.040180883086,0.526491996737198,FALSE,11,11.8357997683058,0.0335107500047072,FALSE,11772.77,0.243340111148227,FALSE,11.5463060752322,0.037748577449135,FALSE,1,4.97097428987312,2.2096227193084,4.07091554763833,1.09851587822467,FALSE,0,0,0,FALSE,19.8877214199749,28.4921075297826,38.9110997968239,56.6550859168491,19.8877214199749,28.4921075297826,38.9110997968239,56.6550859168491,0,0,FALSE,2.16998675661507,4.15901193905616,7.83073345264345,17.6259274384989,2.16998675661507,4.15901193905616,7.83073345264345,17.6259274384989,4795293.99,27883.1776227754,0,0,6.68081532862631,4.44535784053791,FALSE,"G1",3,-5.46288585101088,-26.3404821882454,0.0942561205055197,0.0232596727975248,-0.0105786915119563,0.0466763498501939
"c1run3_24_X_isl1.e9.5","c1run3_24_X_isl1-e9.5","isl1","e9.5",0.51,1821959,1560578,1821959,0.61,1996262,6054838,8051100,3045296,1608837,30.0909619712369,TRUE,FALSE,FALSE,"C1",4290808.18,6.63253909989049,FALSE,162,2.20951501454263,FALSE,98.6559362814237,193.665523757869,0.555227322689474,FALSE,355237.48,8.19935906657635,FALSE,197.931402574623,0.684526745385991,FALSE,14,11.7547751527087,0.0337002281573619,FALSE,9966.78,0.230046694277788,FALSE,11.2836555934776,0.0390234391258236,FALSE,1,5.55052000312716,2.29870334465485,3.99859844405823,1.08932763128544,FALSE,0,0,0,FALSE,25.1580687067675,33.2173280698836,43.2194281870694,60.9781006337132,25.1580687067675,33.2173280698836,43.2194281870694,60.9781006337132,0,0,FALSE,2.34659268066301,4.4253203989073,8.27171695573071,18.6076433274037,2.34659268066301,4.4253203989073,8.27171695573071,18.6076433274037,4290808.18,26294.3265166958,0,0,6.63253920110556,4.4198785679435,FALSE,"G1",3,3.2094269060525,-30.7496355562322,0.098610259804803,0.0255890232144675,-0.00423475410582333,0.0640822210991407
"c1run3_25_X_isl1.e9.5","c1run3_25_X_isl1-e9.5","isl1","e9.5",0.52,1910299,1689294,1910299,0.59,1772879,7428354,9201233,2625121,2963177,25.7163161583306,TRUE,FALSE,FALSE,"C1",4319867.02,6.63547037797947,FALSE,158,2.19865708695442,FALSE,98.6891230399071,164.712428399158,0.375567275013952,FALSE,117436.25,2.68924433572076,FALSE,176.988440834702,0.472001014173335,FALSE,13,11.664462580687,0.0265965991061378,FALSE,9436.11,0.216083239789571,FALSE,11.378267757704,0.0303440942009759,FALSE,1,5.06980587292104,2.25039179868692,3.97483901726265,1.09265987280142,FALSE,0,0,0,FALSE,18.8655610514603,26.4028314927157,36.0434544117054,52.3231238261588,18.8655610514603,26.4028314927157,36.0434544117054,52.3231238261588,0,0,FALSE,1.76922879388462,3.38355082572086,6.35363025621703,14.3590176556401,1.76922879388462,3.38355082572086,6.35363025621703,14.3590176556401,4319867.02,33956.0118004224,0,0,6.63547047851369,4.53092946556229,FALSE,"G2M",NA,15.6133216656829,-11.979711009408,0.138008229557102,-0.0190015160113001,0.00331284985686447,0.0251013742298509
